103,104,112,2,(106 106 107 107 107)
104,110,112,2,(106 106 107 107 107 109)
106,110,112,2,(106 107 107 107 109 111)
106,110,112,2,(107 107 107 109 111 111)
107,110,112,2,(107 107 109 111 111 112)
107,110,112,2,(107 109 111 111 112 112)
107,110,112,2,(109 111 111 112 112 112)
109,110,112,2,(111 111 112 112 112 114)
110,116,112,2,(111 111 112 112 112 114 115)
111,116,112,2,(111 112 112 112 114 115 116)
111,116,112,2,(112 112 112 114 115 116 116)
112,116,112,2,(112 112 114 115 116 116 117)
112,116,112,2,(112 114 115 116 116 117 117)
112,116,112,2,(114 115 116 116 117 117 117)
112,116,122,1,(114 115 116 116 117 117 117)
114,116,122,2,(115 116 116 117 117 117)
115,116,122,2,(116 116 117 117 117 120)
116,116,122,2,(116 117 117 117 120 121)
116,116,122,2,(117 117 117 120 121 121)
116,122,122,2,(117 117 117 120 121 121 121)
117,122,122,2,(117 117 120 121 121 121 122)
117,122,122,2,(117 120 121 121 121 122 122)
117,122,122,2,(120 121 121 121 122 122 122)
120,122,122,2,(121 121 121 122 122 122 125)
121,122,122,2,(121 121 122 122 122 125 126)
121,122,122,2,(121 122 122 122 125 126 126)
121,122,122,2,(122 122 122 125 126 126 126)
122,122,122,2,(122 122 125 126 126 126 127)
122,122,122,2,(122 125 126 126 126 127 127)
122,122,122,2,(125 126 126 126 127 127 127)
122,128,122,2,(125 126 126 126 127 127 127 127)
122,128,132,1,(125 126 126 126 127 127 127 127)
125,128,132,2,(126 126 126 127 127 127 127)
126,128,132,2,(126 126 127 127 127 127 131)
126,128,132,2,(126 127 127 127 127 131 131)
126,128,132,2,(127 127 127 127 131 131 131)
127,128,132,2,(127 127 127 131 131 131 132)
127,128,132,2,(127 127 131 131 131 132 132)
127,128,132,2,(127 131 131 131 132 132 132)
127,128,132,2,(131 131 131 132 132 132 132)
128,134,132,2,(131 131 131 132 132 132 132 133)
131,134,132,2,(131 131 132 132 132 132 133 136)
131,134,132,2,(131 132 132 132 132 133 136 136)
131,134,132,2,(132 132 132 132 133 136 136 136)
132,134,132,2,(132 132 132 133 136 136 136 137)
132,134,132,2,(132 132 133 136 136 136 137 137)
132,134,132,2,(132 133 136 136 136 137 137 137)
132,134,132,2,(133 136 136 136 137 137 137 137)
132,134,142,1,(133 136 136 136 137 137 137 137)
133,134,142,2,(136 136 136 137 137 137 137)
134,140,142,2,(136 136 136 137 137 137 137 139)
136,140,142,2,(136 136 137 137 137 137 139 141)
136,140,142,2,(136 137 137 137 137 139 141 141)
136,140,142,2,(137 137 137 137 139 141 141 141)
137,140,142,2,(137 137 137 139 141 141 141 142)
137,140,142,2,(137 137 139 141 141 141 142 142)
137,140,142,2,(137 139 141 141 141 142 142 142)
137,140,142,2,(139 141 141 141 142 142 142 142)
139,140,142,2,(141 141 141 142 142 142 142 144)
140,146,142,2,(141 141 141 142 142 142 142 144 145)
141,146,142,2,(141 141 142 142 142 142 144 145 146)
141,146,142,2,(141 142 142 142 142 144 145 146 146)
141,146,142,2,(142 142 142 142 144 145 146 146 146)
142,146,142,2,(142 142 142 144 145 146 146 146 147)
142,146,142,2,(142 142 144 145 146 146 146 147 147)
142,146,142,2,(142 144 145 146 146 146 147 147 147)
142,146,142,2,(144 145 146 146 146 147 147 147 147)
142,146,152,1,(144 145 146 146 146 147 147 147 147)
144,146,152,2,(145 146 146 146 147 147 147 147)
145,146,152,2,(146 146 146 147 147 147 147 150)
146,146,152,2,(146 146 147 147 147 147 150 151)
146,146,152,2,(146 147 147 147 147 150 151 151)
146,146,152,2,(147 147 147 147 150 151 151 151)
146,152,152,2,(147 147 147 147 150 151 151 151 151)
147,152,152,2,(147 147 147 150 151 151 151 151 152)
147,152,152,2,(147 147 150 151 151 151 151 152 152)
147,152,152,2,(147 150 151 151 151 151 152 152 152)
147,152,152,2,(150 151 151 151 151 152 152 152 152)
150,152,152,2,(151 151 151 151 152 152 152 152 155)
151,152,152,2,(151 151 151 152 152 152 152 155 156)
151,152,152,2,(151 151 152 152 152 152 155 156 156)
151,152,152,2,(151 152 152 152 152 155 156 156 156)
151,152,152,2,(152 152 152 152 155 156 156 156 156)
152,152,152,2,(152 152 152 155 156 156 156 156 157)
152,152,152,2,(152 152 155 156 156 156 156 157 157)
152,152,152,2,(152 155 156 156 156 156 157 157 157)
152,152,152,2,(155 156 156 156 156 157 157 157 157)
152,158,152,2,(155 156 156 156 156 157 157 157 157 157)
152,158,162,1,(155 156 156 156 156 157 157 157 157 157)
155,158,162,2,(156 156 156 156 157 157 157 157 157)
156,158,162,2,(156 156 156 157 157 157 157 157 161)
156,158,162,2,(156 156 157 157 157 157 157 161 161)
156,158,162,2,(156 157 157 157 157 157 161 161 161)
156,158,162,2,(157 157 157 157 157 161 161 161 161)
157,158,162,2,(157 157 157 157 161 161 161 161 162)
157,158,162,2,(157 157 157 161 161 161 161 162 162)
157,158,162,2,(157 157 161 161 161 161 162 162 162)
157,158,162,2,(157 161 161 161 161 162 162 162 162)
157,158,162,2,(161 161 161 161 162 162 162 162 162)
158,164,162,2,(161 161 161 161 162 162 162 162 162 163)
161,164,162,2,(161 161 161 162 162 162 162 162 163 166)
161,164,162,2,(161 161 162 162 162 162 162 163 166 166)
161,164,162,2,(161 162 162 162 162 162 163 166 166 166)
161,164,162,2,(162 162 162 162 162 163 166 166 166 166)
162,164,162,2,(162 162 162 162 163 166 166 166 166 167)
162,164,162,2,(162 162 162 163 166 166 166 166 167 167)
162,164,162,2,(162 162 163 166 166 166 166 167 167 167)
162,164,162,2,(162 163 166 166 166 166 167 167 167 167)
162,164,162,2,(163 166 166 166 166 167 167 167 167 167)
162,164,172,1,(163 166 166 166 166 167 167 167 167 167)
163,164,172,2,(166 166 166 166 167 167 167 167 167)
164,170,172,2,(166 166 166 166 167 167 167 167 167 169)
166,170,172,2,(166 166 166 167 167 167 167 167 169 171)
166,170,172,2,(166 166 167 167 167 167 167 169 171 171)
166,170,172,2,(166 167 167 167 167 167 169 171 171 171)
166,170,172,2,(167 167 167 167 167 169 171 171 171 171)
167,170,172,2,(167 167 167 167 169 171 171 171 171 172)
167,170,172,2,(167 167 167 169 171 171 171 171 172 172)
167,170,172,2,(167 167 169 171 171 171 171 172 172 172)
167,170,172,2,(167 169 171 171 171 171 172 172 172 172)
167,170,172,2,(169 171 171 171 171 172 172 172 172 172)
169,170,172,2,(171 171 171 171 172 172 172 172 172 174)
170,176,172,2,(171 171 171 171 172 172 172 172 172 174 175)
171,176,172,2,(171 171 171 172 172 172 172 172 174 175 176)
171,176,172,2,(171 171 172 172 172 172 172 174 175 176 176)
171,176,172,2,(171 172 172 172 172 172 174 175 176 176 176)
171,176,172,2,(172 172 172 172 172 174 175 176 176 176 176)
172,176,172,2,(172 172 172 172 174 175 176 176 176 176 177)
172,176,172,2,(172 172 172 174 175 176 176 176 176 177 177)
172,176,172,2,(172 172 174 175 176 176 176 176 177 177 177)
172,176,172,2,(172 174 175 176 176 176 176 177 177 177 177)
172,176,172,2,(174 175 176 176 176 176 177 177 177 177 177)
172,176,182,1,(174 175 176 176 176 176 177 177 177 177 177)
174,176,182,2,(175 176 176 176 176 177 177 177 177 177)
175,176,182,2,(176 176 176 176 177 177 177 177 177 180)
176,176,182,2,(176 176 176 177 177 177 177 177 180 181)
176,176,182,2,(176 176 177 177 177 177 177 180 181 181)
176,176,182,2,(176 177 177 177 177 177 180 181 181 181)
176,176,182,2,(177 177 177 177 177 180 181 181 181 181)
176,182,182,2,(177 177 177 177 177 180 181 181 181 181 181)
177,182,182,2,(177 177 177 177 180 181 181 181 181 181 182)
177,182,182,2,(177 177 177 180 181 181 181 181 181 182 182)
177,182,182,2,(177 177 180 181 181 181 181 181 182 182 182)
177,182,182,2,(177 180 181 181 181 181 181 182 182 182 182)
177,182,182,2,(180 181 181 181 181 181 182 182 182 182 182)
180,182,182,2,(181 181 181 181 181 182 182 182 182 182 185)
181,182,182,2,(181 181 181 181 182 182 182 182 182 185 186)
181,182,182,2,(181 181 181 182 182 182 182 182 185 186 186)
181,182,182,2,(181 181 182 182 182 182 182 185 186 186 186)
181,182,182,2,(181 182 182 182 182 182 185 186 186 186 186)
181,182,182,2,(182 182 182 182 182 185 186 186 186 186 186)
182,182,182,2,(182 182 182 182 185 186 186 186 186 186 187)
182,182,182,2,(182 182 182 185 186 186 186 186 186 187 187)
182,182,182,2,(182 182 185 186 186 186 186 186 187 187 187)
182,182,182,2,(182 185 186 186 186 186 186 187 187 187 187)
182,182,182,2,(185 186 186 186 186 186 187 187 187 187 187)
182,188,182,2,(185 186 186 186 186 186 187 187 187 187 187 187)
182,188,192,1,(185 186 186 186 186 186 187 187 187 187 187 187)
185,188,192,2,(186 186 186 186 186 187 187 187 187 187 187)
186,188,192,2,(186 186 186 186 187 187 187 187 187 187 191)
186,188,192,2,(186 186 186 187 187 187 187 187 187 191 191)
186,188,192,2,(186 186 187 187 187 187 187 187 191 191 191)
186,188,192,2,(186 187 187 187 187 187 187 191 191 191 191)
186,188,192,2,(187 187 187 187 187 187 191 191 191 191 191)
187,188,192,2,(187 187 187 187 187 191 191 191 191 191 192)
187,188,192,2,(187 187 187 187 191 191 191 191 191 192 192)
187,188,192,2,(187 187 187 191 191 191 191 191 192 192 192)
187,188,192,2,(187 187 191 191 191 191 191 192 192 192 192)
187,188,192,2,(187 191 191 191 191 191 192 192 192 192 192)
187,188,192,2,(191 191 191 191 191 192 192 192 192 192 192)
188,194,192,2,(191 191 191 191 191 192 192 192 192 192 192 193)
191,194,192,2,(191 191 191 191 192 192 192 192 192 192 193 196)
191,194,192,2,(191 191 191 192 192 192 192 192 192 193 196 196)
191,194,192,2,(191 191 192 192 192 192 192 192 193 196 196 196)
191,194,192,2,(191 192 192 192 192 192 192 193 196 196 196 196)
191,194,192,2,(192 192 192 192 192 192 193 196 196 196 196 196)
192,194,192,2,(192 192 192 192 192 193 196 196 196 196 196 197)
192,194,192,2,(192 192 192 192 193 196 196 196 196 196 197 197)
192,194,192,2,(192 192 192 193 196 196 196 196 196 197 197 197)
192,194,192,2,(192 192 193 196 196 196 196 196 197 197 197 197)
192,194,192,2,(192 193 196 196 196 196 196 197 197 197 197 197)
192,194,192,2,(193 196 196 196 196 196 197 197 197 197 197 197)
192,194,202,1,(193 196 196 196 196 196 197 197 197 197 197 197)
193,194,202,2,(196 196 196 196 196 197 197 197 197 197 197)
194,200,202,2,(196 196 196 196 196 197 197 197 197 197 197 199)
196,200,202,2,(196 196 196 196 197 197 197 197 197 197 199 201)
196,200,202,2,(196 196 196 197 197 197 197 197 197 199 201 201)
196,200,202,2,(196 196 197 197 197 197 197 197 199 201 201 201)
196,200,202,2,(196 197 197 197 197 197 197 199 201 201 201 201)
196,200,202,2,(197 197 197 197 197 197 199 201 201 201 201 201)
197,200,202,2,(197 197 197 197 197 199 201 201 201 201 201 202)
197,200,202,2,(197 197 197 197 199 201 201 201 201 201 202 202)
197,200,202,2,(197 197 197 199 201 201 201 201 201 202 202 202)
197,200,202,2,(197 197 199 201 201 201 201 201 202 202 202 202)
197,200,202,2,(197 199 201 201 201 201 201 202 202 202 202 202)
197,200,202,2,(199 201 201 201 201 201 202 202 202 202 202 202)
199,200,202,2,(201 201 201 201 201 202 202 202 202 202 202 204)
200,206,202,2,(201 201 201 201 201 202 202 202 202 202 202 204 205)
201,206,202,2,(201 201 201 201 202 202 202 202 202 202 204 205 206)
