113.2902483,113.3585345,122,2,(115.09 116.48 117.37 118.22 120.13 120.52 121.27 122.18)
113.3585345,114.7551595,122,2,(113.49 115.09 116.48 117.37 118.22 120.13 120.52 121.27 122.18)
113.485365,114.7551595,122,2,(115.09 116.48 116.91 117.37 118.22 120.13 120.52 121.27 122.18)
114.7551595,123.9290905,122,2,(115.09 116.48 116.91 117.37 118.22 120.13 120.52 121.27 122.18 127.98)
115.0856575,123.9290905,122,2,(116.48 116.91 117.37 118.22 120.13 120.52 121.27 122.18 123.13 127.98)
116.4800721,123.9290905,122,2,(116.64 116.91 117.37 118.22 120.13 120.52 121.27 122.18 123.13 127.98)
116.6388474,123.9290905,122,2,(116.91 117.37 118.22 120.13 120.52 120.92 121.27 122.18 123.13 127.98)
116.9120362,123.9290905,122,2,(117.37 118.22 119.63 120.13 120.52 120.92 121.27 122.18 123.13 127.98)
117.3727053,123.9290905,122,2,(118.22 119.63 120.13 120.52 120.67 120.92 121.27 122.18 123.13 127.98)
118.2218369,123.9290905,122,2,(118.76 119.63 120.13 120.52 120.67 120.92 121.27 122.18 123.13 127.98)
118.763391,123.9290905,122,2,(119.63 120.13 120.52 120.67 120.92 121.27 122.18 123.13 127.26 127.98)
119.6276757,123.9290905,122,2,(120.13 120.52 120.67 120.92 121.27 122.18 122.56 123.13 127.26 127.98)
120.1345798,123.9290905,122,2,(120.52 120.67 120.92 121.27 122.18 122.56 123.13 124.76 127.26 127.98)
120.5164981,123.9290905,122,2,(120.67 120.92 121.27 121.64 122.18 122.56 123.13 124.76 127.26 127.98)
120.6737763,123.9290905,122,2,(120.92 121.27 121.64 122.18 122.56 123.13 124.76 127.26 127.98 133.37)
120.9173411,123.9290905,122,2,(121.27 121.51 121.64 122.18 122.56 123.13 124.76 127.26 127.98 133.37)
121.2675923,123.9290905,122,2,(121.51 121.64 122.18 122.56 123.13 124.17 124.76 127.26 127.98 133.37)
121.5085677,123.9290905,122,2,(121.64 122.18 122.56 123.13 124.17 124.76 125.9 127.26 127.98 133.37)
121.6407667,123.9290905,122,2,(122.18 122.27 122.56 123.13 124.17 124.76 125.9 127.26 127.98 133.37)
122,123.9290905,132,1,(122.18 122.27 122.56 123.13 124.17 124.76 125.9 127.26 127.98 133.37)
122.1770501,123.9290905,132,2,(122.27 122.56 123.13 124.17 124.76 125.9 127.26 127.98 133.37)
122.269542,123.9290905,132,2,(122.56 123.13 124.17 124.76 125.9 127.26 127.7 127.98 133.37)
122.5617752,123.9290905,132,2,(123.13 124.17 124.76 125.35 125.9 127.26 127.7 127.98 133.37)
123.1304527,123.9290905,132,2,(124.17 124.76 125.35 125.9 127.26 127.7 127.98 132.45 133.37)
123.9290905,124.1706395,132,2,(124.17 124.76 125.35 125.9 127.26 127.7 127.98 128.91 132.45 133.37)
124.1706395,128.7785229,132,2,(124.17 124.76 124.8 125.35 125.9 127.26 127.7 127.98 128.91 132.45 133.37)
124.1745066,128.7785229,132,2,(124.76 124.8 125.35 125.9 126.35 127.26 127.7 127.98 128.91 132.45 133.37)
124.7620772,128.7785229,132,2,(124.8 125.35 125.9 126.35 127.26 127.7 127.98 128.91 132.45 133.37 136.33)
124.7996571,128.7785229,132,2,(125.35 125.9 126.35 127.26 127.7 127.98 128.82 128.91 132.45 133.37 136.33)
125.3453736,128.7785229,132,2,(125.86 125.9 126.35 127.26 127.7 127.98 128.82 128.91 132.45 133.37 136.33)
125.8567965,128.7785229,132,2,(125.9 126.16 126.35 127.26 127.7 127.98 128.82 128.91 132.45 133.37 136.33)
125.9012503,128.7785229,132,2,(126.16 126.35 127.26 127.7 127.98 128.82 128.91 132.45 133.37 136.33 142.6)
126.1577469,128.7785229,132,2,(126.35 127.26 127.7 127.98 128.82 128.91 132.45 133.37 136.33 142.6 144.59)
126.3522756,128.7785229,132,2,(127.26 127.7 127.98 128.82 128.91 128.94 132.45 133.37 136.33 142.6 144.59)
127.2627412,128.7785229,132,2,(127.7 127.98 128.82 128.91 128.94 132.45 132.77 133.37 136.33 142.6 144.59)
127.699644,128.7785229,132,2,(127.98 128.82 128.91 128.94 132.45 132.77 133.37 136.33 137.24 142.6 144.59)
127.9789407,128.7785229,132,2,(128.52 128.82 128.91 128.94 132.45 132.77 133.37 136.33 137.24 142.6 144.59)
128.5210925,128.7785229,132,2,(128.82 128.91 128.94 130.31 132.45 132.77 133.37 136.33 137.24 142.6 144.59)
128.7785229,139.6912123,132,2,(128.82 128.91 128.94 130.31 130.95 132.45 132.77 133.37 136.33 137.24 142.6 144.59)
128.8208943,139.6912123,132,2,(128.91 128.94 130.31 130.95 132.45 132.77 133.37 136.33 137.24 137.73 142.6 144.59)
